hhid,quarter,cluster,personid,s1aq1,s1aq2,s1aq4y,s1aq6,s1aq7,s1aq9a,s1bq1,s2aq1,s2aq3,s2aq4,s2aq5,s2aq12,s2aq13,s3aq1,s3aq5,s3aq22a,s3aq23,s3bq1,s3bq2,s3bq3,s3bq4,s3cq6,s4aq1,region,BMI,pop_weight,hh_weight,econact,urbrur,Edu_Expensis,Training,Disability,Side_Earnings,Secured_Job,Unemployment,Health_issues,Health_hazards,Psychological_trauma,preventive_measures,Good_Health_practice,Health_control,Lterm_percept,Total_Income
412211,4,122,1,1,1,30,2,1,2,2,3,12,4,2,1,9,1,2,2,10,1,2,68.90000153,154.3999939,1,1,3, ,2082.03833,2443.175781,1,1,800,0,1,0,1,0,0,0,0,1,0,1,0,5700
413420,4,134,3,1,3,11,3,1,2,1,2,4,5,1,2,9,2,1,2,10,4,1,36.20000076,146.1000061,1,2,3, ,556.5413208,552.8563232,3,2,25,0,1,0,2,0,0,0,0,0,0,0,0,5768.421053
413508,4,135,2,2,3,12,3,1,1,2,2,3,5,1,1,9,1,2,2,10,1,1,76.65000153,160.3999939,1,2,3, ,688.9049683,680.9371338,3,2,900,0,1,0,2,0,0,0,0,0,0,0,0,5907.894737
413508,4,135,3,2,3,8,3,1,1,2,2,3,4,1,1,9,1,2,2,10,1,1,28.79999924,130.6000061,1,2,3, ,688.9049683,680.9371338,3,2,750,0,1,0,2,0,0,0,0,0,0,0,0,6047.368421
413510,4,135,3,1,3,20,2,1,3,2,2,12,1,1,1,9,1,2,2,10,1,1,69.40000153,177,1,2,3, ,688.9049683,680.9371338,3,2,1600,0,1,0,2,0,0,0,0,0,0,0,0,6186.842105
413510,4,135,6,1,3,9,2,1,3,2,2,3,2,1,1,9,1,2,2,10,1,1,28.70000076,133.1000061,1,2,3, ,688.9049683,680.9371338,3,2,750,0,1,0,2,0,0,0,0,0,0,0,0,6326.315789
413511,4,135,2,2,8,4,3,1,3,1,2,2,1,1,1,9,1,2,2,80,4, ,21,93, , ,3, ,688.9049683,680.9371338, ,2,2000,0,2,0,2,0,0,0,0,0,0,0,0,6465.789474
413514,4,135,3,2,3,18,3,1,3,2,2,6,1,1,3,9,1,2,2,10,1,1,63.09999847,174,1,2,3, ,688.9049683,680.9371338,3,2,4000,0,1,0,2,0,0,0,0,0,0,0,0,6605.263158
413514,4,135,4,1,3,15,3,1,3,2,2,4,2,1,2,9,1,2,2,10,1,2,53.20000076,165,1,2,3, ,688.9049683,680.9371338,3,2,800,0,1,0,2,0,0,0,0,0,0,0,0,6744.736842
413516,4,135,3,1,3,26,4,1,1,2,3,6,3,2,1,9,1,2,2,10,1,1,58.5,168.1999969,1,2,3, ,688.9049683,680.9371338,3,2,5000,0,1,0,2,0,0,0,0,0,0,0,0,6884.210526
413516,4,135,4,1,3,24,7,1,1,2,3,6,3,2,1,9,1,2,2,10,1,1,55.79999924,173.1000061,1,2,3, ,688.9049683,680.9371338,3,2,3000,0,1,0,2,0,0,0,0,0,0,0,0,7023.684211
413601,4,136,3,2,3,9,3,1,1,2,2,3,2,1,3,9,1,2,2,10,1,1,36.75,129,1,2,3, ,691.7092896,1006.29364,3,2,2650,0,1,0,2,0,0,0,0,0,0,0,0,7163.157895
413601,4,136,4,2,3,4,3,1,1,1,2,2,0,1,3,9,1,2,2,10,1,1,18.54999924,105.4000015, , ,3, ,691.7092896,1006.29364, ,2,2350,0,2,0,2,0,0,0,0,0,0,0,0,7302.631579
413605,4,136,5,1,3,20,3,1,1,2,2,12,2,1,1,9,1,2,2,10,1,1,46.79999924,176,1,2,3, ,691.7092896,1006.29364,3,2,8000,0,1,0,2,1,0,0,0,0,0,0,0,7442.105263
413605,4,136,7,1,3,8,3,1,1,1,2,3,1,1,3,9,1,2,2,10,1,1,38,123,1,2,3, ,691.7092896,1006.29364,3,2,3000,0,1,0,2,1,0,0,0,0,0,0,0,7581.578947
413605,4,136,6,2,3,18,3,1,1,1,2,6,1,1,3,9,1,2,2,10,1,1,43.84999847,157.6000061,1,2,3, ,691.7092896,1006.29364,3,2,800,0,1,0,2,1,0,0,0,0,0,0,0,7721.052632
413605,4,136,4,2,3,23,3,1,1,2,3,12,4,2,1,9,1,2,2,10,1,1,63.65000153,166,1,2,3, ,691.7092896,1006.29364,2,2,3000,0,1,0,2,1,0,0,0,0,0,0,0,7860.526316
413610,4,136,1,1,1,32,5,1,6,2,3,14,1,1,8,9,1,2,2,10,1,1,85.25,175,1,1,3, ,691.7092896,1006.29364,1,2,15000,0,1,0,2,0,0,0,0,1,1,1,0,8000
501104,5,11,6,1,11,20,1,1,1,2,3,6,3,2,4,9,1, , , ,1,2,58.45000076,166.5,1,1,1, ,1052.452393,1047.34021,1,1,900,0,1,0,2,0,0,0,0,0,0,1,0,20
502914,5,29,3,2,3,24,3,1,3,1,3,3,0,2,2,9,1, , , ,1,1,78,154,1,1,1, ,642.6925049,848.2228394,1,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,35
510509,5,105,8,1,8,13,3,1,2,1,3,3,1,2,1,9,1, , , ,1,1,39,148,1,2,3, ,2952.512451,2648.22998,1,1,550,0,1,0,2,0,0,0,0,0,0,0,0,40
501702,5,17,1,1,1,27,1,1,1,1,2,12,2,1,8,9,1, , , ,1,2,81.65000153,166,1,1,1, ,1069.912354,1169.390869,1,1,3400,0,1,0,2,0,0,0,0,0,0,0,0,50
519014,5,190,4,2,14,15,4,1,3,1,2,4,2,1,1,9,1, , , ,4, ,45.20000076,150,1,1,5, ,911.7407837,1223.473145,1,1,655,0,1,0,2,0,0,0,0,0,0,0,0,50
505913,5,59,4,1,3,19,3,1,3,1,2,4,1,1,3,9,1, , , ,4, ,49.95000076,160.8000031,1,1,2, ,860.3346558,1106.109741,1,1,500,0,1,0,2,0,0,0,0,0,0,0,0,50
505913,5,59,5,1,3,17,3,1,3,1,2,4,2,1,3,9,1, , , ,4, ,42.5,158,1,2,2, ,860.3346558,1106.109741,3,1,500,0,1,0,2,0,0,0,0,0,0,0,0,52
505913,5,59,3,1,3,19,7,1,3,1,3,6,3,2,3,9,2,2, , ,1,2,65.69999695,177,1,2,2, ,860.3346558,1106.109741,2,1,700,0,1,0,2,1,0,0,0,0,0,0,0,54
505918,5,59,4,1,3,19,3,1,1,2,2,6,2,1,2,9,1, , , ,1,1,53.29999924,173.6000061,1,2,2, ,860.3346558,1106.109741,3,1,2000,0,1,0,2,0,0,0,0,0,0,0,0,56
505920,5,59,3,2,3,18,3,1,1,1,2,6,2,1,2,9,1, , , ,1,1,46.70000076,99,1,2,2, ,860.3346558,1106.109741,3,1,2200,0,1,0,2,0,0,0,0,0,0,0,0,58
507805,5,78,4,1,3,22,4,1,1,2,3,6,3,2,1,9,1, , , ,1,2,55.95000076,172.8000031,1,2,2, ,782.9014282,770.5265503,3,2,500,0,1,0,2,0,0,0,0,0,0,0,0,60
507805,5,78,3,1,3,22,4,1,1,2,3,6,3,2,1,9,1, , , ,1,2,63.20000076,99,1,2,2, ,782.9014282,770.5265503,1,2,500,0,1,0,2,0,0,0,0,0,0,0,0,60
506006,5,60,3,2,3,17,3,1,1,2,3,4,3,2,1,9,2,2, , ,4, ,49.79999924,156,1,2,2, ,1010.337219,1101.679199,3,1,750,0,1,0,2,0,0,0,0,0,0,0,0,60
506007,5,60,2,2,3,20,5,1,9,1,3,6,3,2,2,9,2,1, , ,1,1,67.5,159,1,2,2, ,1010.337219,1101.679199,3,1,1300,0,1,0,2,0,0,0,0,0,0,0,0,62
506008,5,60,2,2,3,19,3,1,3,1,2,8,1,1,2,9,1, , , ,1,1,41.34999847,147.3000031,1,2,2, ,1010.337219,1101.679199,3,1,2800,0,1,0,2,0,0,0,0,0,0,0,0,64
506009,5,60,3,1,3,9,5,1,9,1,2,3,2,1,1,9,1, , , ,1,1,36.20000076,138,1,2,2, ,1010.337219,1101.679199,3,1,1200,0,1,0,2,0,0,0,0,0,0,0,0,66
510508,5,105,4,2,3,10,3,1,2,2,2,3,2,1,2,9,1, , , ,4, ,28,129,1,2,3, ,2952.512451,2648.22998,3,1,850,0,1,0,2,0,0,0,0,0,0,0,0,67.72727273
506009,5,60,4,2,3,8,5,1,9,1,2,3,1,1,1,9,1, , , ,1,1,19.10000038,125.4000015,1,2,2, ,1010.337219,1101.679199,3,1,900,0,1,0,2,0,0,0,0,0,0,0,0,68
506011,5,60,3,1,3,14,5,1,9,1,2,3,1,1,1,9,1, , , ,4, ,38.25,153.5,1,2,2, ,1010.337219,1101.679199,3,1,500,0,1,0,2,0,0,0,0,0,0,0,0,70
507807,5,78,5,1,3,9,2,1,1,2,2,3,3,1,3,9,1, , , ,1,1,31,134.3000031,1,2,2, ,782.9014282,770.5265503,3,2,1220,0,1,0,2,0,0,0,0,0,0,0,0,75.83333333
510511,5,105,3,1,3,18,3,1,1,2,3,4,1,1,3,9,1, , , ,1,1,52,171,1,2,3, ,2952.512451,2648.22998,3,1,800,0,1,0,2,0,0,0,0,0,0,0,0,76.17647059
503602,5,36,6,1,3,19,2,1,1,1,3,6,3,2,2,9,1, , , ,4, ,64.09999847,171.3999939,1,1,1, ,504.0158997,1049.486816,1,2,1000,0,1,0,2,0,1,0,0,0,0,0,0,80
507807,5,78,4,1,3,12,2,1,1,2,2,3,6,1,3,9,1, , , ,1,1,36.79999924,136.8999939,1,2,2, ,782.9014282,770.5265503,3,2,1220,0,1,0,2,0,0,0,0,0,0,0,0,91.66666667
510508,5,105,3,2,3,12,3,1,2,2,2,3,5,1,2,9,1, , , ,4, ,37,130,1,2,3, ,2952.512451,2648.22998,3,1,1350,0,1,0,2,0,0,0,0,0,0,0,0,95.45454545
503611,5,36,2,1,10,22,2,1,1,2,2,11,1,1,1,9,1, , , ,1,1,56.09999847,164.3000031,1,2,1, ,504.0158997,1049.486816,3,2,4530,0,1,0,2,0,0,0,0,0,0,0,0,96.84210526
518420,5,184,4,1,3,21,7,1,3,1,3,6,1,2,3,9,1, , , ,1,1,60.09999847,171.8000031,1,1,4, ,557.5637207,698.4429321,1,2,500,0,1,0,2,0,0,0,0,0,0,0,0,100
507810,5,78,5,1,3,12,3,1,3,2,2,3,3,2,3,9,1, , , ,4, ,19.5,110.1999969,1,2,2, ,782.9014282,770.5265503,3,2,1015,0,1,0,2,0,0,0,0,0,0,0,0,107.5
507804,5,78,3,2,3,11,5,1,1,2,2,3,3,1,2,9,1, , , ,1,2,35.25,144.5,1,2,2, ,782.9014282,770.5265503,3,2,712,0,1,0,2,0,0,0,0,0,0,0,0,110
510513,5,105,3,1,3,8,3,1,3,2,2,3,2,1,1,9,1, , , ,1,2,35,125,1,2,3, ,2952.512451,2648.22998,3,1,2500,0,1,0,2,0,0,0,0,0,0,0,0,112.3529412
503614,5,36,3,1,3,16,5,1,7,2,3,3,5,2,1,9,1, , , ,4, ,60.20000076,165.5,1,2,1, ,504.0158997,1049.486816,3,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,113.6842105
518414,5,184,2,2,3,25,4,1,3,2,3,12,1,1,1,9,1, , , ,1,1,77,163.1999969,1,2,4, ,557.5637207,698.4429321,2,2,4500,0,1,0,2,1,0,0,0,0,0,0,0,117.3703704
519013,5,190,9,1,3,21,3,1,1,2,2,11,1,1,3,9,1, , , ,1,2,68.19999695,182,1,2,5, ,911.7407837,1223.473145,3,1,2600,0,1,0,2,0,0,0,0,0,0,0,0,118.75
510508,5,105,2,1,3,16,3,1,2,2,2,6,0,1,2,9,1, , , ,1,2,49,154,1,2,3, ,2952.512451,2648.22998,3,1,1500,0,1,0,2,0,0,0,0,0,0,0,0,123.1818182
507812,5,78,3,2,3,19,3,1,1,2,2,6,2,1,2,9,1, , , ,1,1,56.79999924,168,1,2,2, ,782.9014282,770.5265503,3,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,123.3333333
503617,5,36,3,2,3,22,2,1,1,1,2,6,1,1,1,9,1, , , ,1,1,50.79999924,149.3000031,1,2,1, ,504.0158997,1049.486816,3,2,3000,0,1,0,2,0,0,0,0,0,0,0,0,130.5263158
518217,5,182,2,2,3,5,3,1,3,2,2,3,0,1,3,9,2,1, , ,1,1,20.45000076,112,1,2,4, ,600.2879639,579.3997803,3,2,908,0,1,0,2,0,0,0,0,0,0,0,0,134.7407407
507812,5,78,4,1,3,17,3,1,1,2,2,6,1,1,2,9,1, , , ,1,1,65.19999695,176.6000061,1,2,2, ,782.9014282,770.5265503,1,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,139.1666667
503703,5,37,2,1,3,21,4,1,1,1,2,6,1,1,2,9,1, , , ,1,1,64.09999847,170.3000031,1,2,1, ,751.6422119,699.1316528,3,2,2000,0,1,0,2,0,0,0,0,0,0,0,1,147.3684211
510513,5,105,4,1,3,6,3,1,3,1,2,2,1,1,1,9,1, , , ,1,2,22,119,1,2,3, ,2952.512451,2648.22998,3,1,1550,0,1,0,2,0,0,0,0,0,0,0,0,148.5294118
507009,5,70,2,1,3,18,2,1,2,1,3,6,3,2,2,9,1, , , ,1,1,46.29999924,160.3000031,1,1,2, ,775.6381226,976.6490479,1,2,800,0,1,0,2,0,0,0,0,0,0,0,0,150
508207,5,82,2,1,3,19,3,1,1,1,2,12,1,1,1,9,1, , , ,1,1,65,176.3000031,1,2,2, ,701.7453613,962.6382446,3,2,3500,0,1,0,2,0,0,0,0,0,0,0,0,150
510421,5,104,3,1,3,5,3,1,2,1,2,1,1,1,2,9,1, , , ,4, ,30,101,1,2,3, ,1884.921387,2398.208252,3,1,730,0,1,0,2,0,0,0,0,0,0,0,0,150.9090909
518206,5,182,4,2,11,20,1,1,3,1,2,11,0,1,3,9,1, , , ,1,1,63,161,1,2,4, ,600.2879639,579.3997803,3,2,5000,0,1,0,2,0,0,0,0,0,0,0,0,152.1111111
507814,5,78,8,2,15,17,4,1,2,2,3,4,3,2,3,9,1, , , ,1,2,52.90000153,168.3999939,1,2,2, ,782.9014282,770.5265503,1,2,500,0,1,0,2,0,0,0,0,0,0,1,0,155
507009,5,70,1,2,1,47,2,1,2,2,2,12,1,1,8,9,1, , , ,1,2,60.25,158,1,2,2, ,775.6381226,976.6490479,3,2,1800,0,1,0,2,0,0,0,0,0,0,0,1,156
507803,5,78,3,2,3,6,3,1,3,2,2,3,0,1,1,9,1, , , ,1,2,20.25,123.9499969,1,2,2, ,782.9014282,770.5265503,3,2,1215,0,1,0,2,0,0,0,0,0,0,0,1,160
506912,5,69,5,1,3,14,3,1,1,1,2,4,0,1,2,9,1, , , ,1,2,35.34999847,145.1000061,1,2,2, ,650.6739502,919.2724609,1,2,500,0,1,0,2,0,0,0,0,0,0,0,0,160.8695652
507407,5,74,4,1,8,9,5,1,1,2,2,3,2,1,2,9,1, , , ,1,2,25.20000076,129.1999969,1,2,2, ,747.9482422,919.0953979,3,2,800,0,1,0,2,0,0,0,0,0,0,0,0,162
502917,5,29,7,2,14,19,3,1,3,1,2,6,1,1,3,9,1, , , ,1,2,50.09999847,160,1,2,1, ,642.6925049,848.2228394,3,2,800,0,1,0,2,0,0,0,0,0,0,0,0,163.75
503710,5,37,3,1,3,18,2,1,1,1,2,6,1,1,3,9,1, , , ,1,2,56.70000076,181.1000061,1,2,1, ,751.6422119,699.1316528,1,2,700,0,1,1,2,0,0,0,0,0,0,0,1,164.2105263
507411,5,74,5,1,3,19,3,1,1,1,2,8,2,1,1,9,1, , , ,1,1,61.5,163.8000031,1,2,2, ,747.9482422,919.0953979,3,2,1500,0,1,0,2,0,0,0,0,0,0,0,0,168
518115,5,181,3,1,3,18,3,1,4,2,3,6,3,2,3,9,1, , , ,1,1,45.45000076,162.3999939,1,2,4, ,256.1025391,591.9539185,1,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,169.4814815
508208,5,82,2,1,3,21,1,1,1,1,3,4,3,2,1,9,1, , , ,4, ,57.40000153,174.1000061,1,2,2, ,701.7453613,962.6382446,1,2,510,0,1,0,2,0,0,0,0,0,0,0,0,170
506802,5,68,4,1,3,22,4,1,1,1,3,6,3,2,1,9,1, , , ,1,1,34.09999847,175.3999939,1,2,2, ,791.9465942,1025.908813,2,2,1200,0,1,0,2,1,0,0,0,0,0,0,0,171.7391304
507520,5,75,4,2,3,16,5,1,1,1,2,6,1,1,1,9,1, , , ,1,1,53.45000076,162,1,2,2, ,626.1915283,921.2758789,3,2,820,0,1,0,2,0,0,0,0,0,0,0,0,174
519103,5,191,3,1,3,28,3,1,3,2,2,11,2,1,1,9,1, , , ,4, ,60.79999924,170.3999939,1,2,5, ,1040.266846,1593.363403,1,1,2500,0,1,0,2,0,0,0,0,0,0,0,0,175
502907,5,29,2,1,3,29,3,1,3,2,3,12,4,2,2,9,1, , , ,1,1,67.65000153,188.5,1,2,1, ,642.6925049,848.2228394,2,2,3000,0,1,0,2,1,0,0,0,0,0,0,0,176.25
510318,5,103,1,2,1,32,3,1,1,2,3,12,4,2,4,9,1, , , ,1,1,56,147,1,2,3, ,2449.121826,3445.161865,1,1,2500,0,1,0,2,0,0,0,0,0,0,0,0,178.6363636
507618,5,76,3,1,3,6,2,1,1,1,2,2,1,1,1,9,1, , , ,1,1,17.04999924,112,1,2,2, ,748.7617188,902.2404785,3,2,800,0,1,0,2,0,0,0,0,0,0,0,0,180
503807,5,38,3,2,3,19,4,1,1,1,3,6,3,2,3,9,1, , , ,1,2,65.30000305,154.8000031,1,2,1, ,430.82724,781.7265625,3,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,181.0526316
506719,5,67,7,1,3,17,3,1,1,1,2,6,2,1,3,9,1, , , ,1,1,56.59999847,173.5,1,2,2, ,772.5529175,1119.796509,3,1,700,0,1,0,2,0,0,0,0,0,0,0,0,182.6086957
510518,5,105,4,1,3,6,2,1,2,2,2,3,0,1,1,9,1, , , ,1,2,20,105,1,2,3, ,2952.512451,2648.22998,3,1,845,0,1,0,2,0,0,0,0,0,0,0,0,184.7058824
507708,5,77,5,2,3,7,3,1,1,2,2,3,0,1,1,9,1, , , ,1,2,19.60000038,127,1,2,2, ,668.4575195,1012.40564,3,2,1200,0,1,0,2,0,0,0,0,0,0,0,0,186
518115,5,181,4,1,3,22,3,1,4,2,2,6,1,1,3,9,1, , , ,1,1,58,163,1,2,4, ,256.1025391,591.9539185,3,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,186.8518519
519009,5,190,3,1,3,14,3,1,3,1,2,3,5,1,1,9,1, , , ,1,2,29.35000038,141,1,2,5, ,911.7407837,1223.473145,3,1,805,0,1,0,2,0,0,0,0,0,0,0,0,187.5
508214,5,82,4,1,8,20,3,1,1,1,3,4,3,2,1,9,1, , , ,1,2,60.75,171.8999939,1,2,2, ,701.7453613,962.6382446,1,2,525,0,1,0,2,0,0,0,0,0,0,0,1,190
507708,5,77,3,1,3,18,2,1,1,2,2,6,2,1,1,9,1, , , ,1,2,63.5,169,1,2,2, ,668.4575195,1012.40564,3,2,800,0,1,0,2,0,0,0,0,0,0,0,0,192
506717,5,67,7,2,3,5,3,1,1,1,2,2,1,1,1,9,1, , , ,1,1,17.79999924,102,1,2,2, ,772.5529175,1119.796509,3,1,1200,0,1,0,2,0,0,0,0,0,0,0,0,193.4782609
503807,5,38,4,2,3,17,4,1,1,1,3,6,3,2,1,9,1, , , ,1,2,48.25,159,1,2,1, ,430.82724,781.7265625,3,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,197.8947368
507720,5,77,3,1,3,17,3,1,3,2,3,4,1,2,1,9,1, , , ,1,1,53.09999847,165.8999939,1,2,2, ,668.4575195,1012.40564,3,2,650,0,1,0,2,0,0,0,0,0,0,0,0,198
507720,5,77,5,2,3,7,3,1,3,2,2,3,1,1,1,9,1, , , ,1,1,22.85000038,125.4000015,1,2,2, ,668.4575195,1012.40564,3,2,820,0,1,0,2,0,0,0,0,0,0,0,0,204
518102,5,181,5,2,3,19,3,1,5,1,3,4,3,2,4,9,1, , , ,1,2,57,159.5,1,2,4, ,256.1025391,591.9539185,1,2,510,0,1,0,2,0,0,0,0,0,0,0,0,204.2222222
506717,5,67,6,1,3,5,3,1,1,1,2,2,1,1,1,9,1, , , ,1,1,23.45000076,104.8000031,1,2,2, ,772.5529175,1119.796509,3,1,1200,0,1,0,2,0,0,0,0,0,0,0,0,204.3478261
510315,5,103,5,1,3,19,5,1,9,1,3,6,3,2,3,9,1, , , ,1,1,62,153,1,2,3, ,2449.121826,3445.161865,3,1,1700,0,1,0,2,0,0,0,0,0,0,0,0,206.3636364
500918,5,9,2,2,3,25,5,1,6,1,2,13,2,1,2,9,1, , , ,1,1,65.09999847,151.6000061,1,2,1, ,1005.476074,1237.54541,3,1,2000,1,2,0,2,0,0,0,0,0,0,0,0,210
507801,5,78,5,2,3,7,3,1,3,1,2,2,1,1,3,9,1, , , ,4, ,38.90000153,115,1,2,2, ,782.9014282,770.5265503,3,2,810,0,1,0,2,0,0,0,0,0,0,0,0,210
508215,5,82,4,1,14,13,4,1,1,2,3,4,3,2,1,9,1, , , ,1,1,40.45000076,99,1,2,2, ,701.7453613,962.6382446,3,2,1005,0,1,0,2,0,0,0,0,0,0,0,0,210
507814,5,78,4,1,3,19,4,1,2,2,2,6,1,1,3,9,1, , , ,4, ,62.40000153,185.1000061,1,2,2, ,782.9014282,770.5265503,3,2,900,0,1,0,2,0,0,0,0,0,0,0,0,213.6363636
503808,5,38,7,1,3,5,4,1,1,1,2,2,1,1,3,9,1, , , ,1,2,15.80000019,110,1,2,1, ,430.82724,781.7265625,3,2,780,0,1,0,2,0,0,0,0,0,0,0,0,214.7368421
506716,5,67,3,2,3,11,1,1,2,1,2,3,5,1,3,9,1, , , ,1,1,42.04999924,155.0399933,1,2,2, ,772.5529175,1119.796509,3,1,850,0,1,0,2,0,0,0,0,0,0,0,0,215.2173913
510518,5,105,3,2,3,9,2,1,2,2,2,3,2,1,1,9,2,2, , ,1,2,32,135,1,2,3, ,2952.512451,2648.22998,3,1,745,0,1,0,2,0,0,0,0,0,0,0,0,220.8823529
518101,5,181,5,1,3,19,3,1,5,2,2,6,0,2,3,9,3,2, , ,1,2,65.30000305,176,1,2,4, ,256.1025391,591.9539185,3,2,1600,0,1,0,2,0,0,0,0,0,0,0,1,221.5925926
506708,5,67,3,1,3,16,2,1,1,1,2,6,1,1,2,9,1, , , ,1,1,75,180.1999969,1,2,2, ,772.5529175,1119.796509,1,1,600,0,1,0,2,0,0,0,0,0,0,0,0,226.0869565
508316,5,83,3,1,3,22,3,1,1,1,3,8,4,2,2,9,1, , , ,1,1,59.29999924,163.3000031,1,2,2, ,819.9666748,924.8407593,2,2,4800,0,1,0,2,1,0,0,0,0,0,0,0,230
503816,5,38,2,2,3,11,2,1,5,2,2,3,4,1,2,9,1, , , ,1,1,40.04999924,139,1,2,1, ,430.82724,781.7265625,3,2,1420,0,1,0,2,0,0,0,0,0,0,0,0,231.5789474
510315,5,103,4,2,3,22,5,1,9,1,2,12,3,1,1,9,1, , , ,1,2,56,156,1,2,3, ,2449.121826,3445.161865,3,1,3000,0,1,0,2,0,0,0,0,0,0,0,0,234.0909091
506708,5,67,2,2,3,19,2,1,1,2,3,6,3,2,2,9,1, , , ,1,1,47.5,175.6999969,1,2,2, ,772.5529175,1119.796509,1,1,810,0,1,0,2,0,0,0,0,0,0,0,0,236.9565217
518011,5,180,4,1,3,23,3,1,3,1,2,12,3,1,1,9,1, , , ,1,1,52.65000153,168,1,2,4, ,758.3066406,706.3411255,3,2,1000,0,1,0,2,0,0,0,0,0,0,0,0,238.962963
506706,5,67,5,2,3,5,2,1,6,1,2,2,1,1,3,9,2,1, , ,1,1,13.75,100.5,1,2,2, ,772.5529175,1119.796509,3,1,1000,0,1,0,2,0,0,0,0,0,0,0,0,247.826087
503816,5,38,4,2,10,17,2,1,5,1,2,6,0,1,4,9,1, , , ,1,1,60,163,1,2,1, ,430.82724,781.7265625,3,2,1405,0,1,0,2,0,0,0,0,0,0,0,0,248.4210526
508317,5,83,2,2,3,20,2,1,1,1,3,6,3,2,1,9,1, , , ,1,1,49.5,155.6000061,1,1,2, ,819.9666748,924.8407593,1,2,800,0,1,0,2,0,1,0,0,0,0,0,0,250
519005,5,190,4,2,3,9,3,1,3,1,2,3,3,1,1,9,1, , , ,1,1,29.89999962,132.6999969,1,2,5, ,911.7407837,1223.473145,3,1,1230,0,1,0,2,0,0,0,0,0,0,0,0,256.25
518010,5,180,3,2,3,24,1,1,3,1,3,10,3,2,1,9,1, , , ,1,1,66.34999847,158.3000031,1,2,4, ,758.3066406,706.3411255,2,2,3500,0,1,0,2,1,0,0,0,0,0,0,0,256.3333333
510613,5,106,3,1,3,7,5,1,2,1,2,2,1,1,2,9,1, , , ,1,2,37.59999847,134,1,2,3, ,2225.174561,2257.408447,3,1,950,0,1,0,2,0,0,0,0,0,0,0,0,257.0588235
506704,5,67,4,1,3,8,2,1,1,1,2,3,2,1,2,9,1, , , ,1,1,42,127.3000031,1,2,2, ,772.5529175,1119.796509,3,1,700,0,1,0,2,0,0,0,0,0,0,0,0,258.6956522
510314,5,103,3,1,3,18,2,1,3,1,3,6,3,2,3,9,1, , , ,1,2,52,153,1,2,3, ,2449.121826,3445.161865,3,1,1500,0,1,0,2,0,0,0,0,0,0,0,1,261.8181818
503816,5,38,3,1,3,8,2,1,5,1,2,3,2,1,2,9,1, , , ,1,1,21.25,125.5,1,2,1, ,430.82724,781.7265625,3,2,1260,0,1,0,2,0,0,0,0,0,0,0,0,265.2631579
506704,5,67,3,1,3,13,2,1,1,1,2,4,0,1,2,9,1, , , ,1,1,35.5,149.6000061,1,2,2, ,772.5529175,1119.796509,3,1,700,0,1,0,2,0,0,0,0,0,0,0,0,269.5652174
507814,5,78,7,1,3,7,4,1,2,2,2,3,1,1,3,9,1, , , ,1,2,24.10000038,128.5,1,2,2, ,782.9014282,770.5265503,3,2,710,0,1,0,2,0,0,0,0,0,0,0,0,272.2727273
518004,5,180,2,1,3,20,2,1,3,2,3,6,3,2,2,9,1, , , ,4, ,73.90000153,165,1,2,4, ,758.3066406,706.3411255,2,2,1500,0,1,0,2,1,0,0,0,0,0,0,0,273.7037037
508317,5,83,3,1,3,16,2,1,1,1,2,6,1,1,1,9,1, , , ,1,1,48.58000183,162.5,1,2,2, ,819.9666748,924.8407593,3,2,700,0,1,0,2,0,0,0,0,0,0,0,0,277.7777778
506702,5,67,3,1,3,23,3,1,1,1,2,12,2,1,1,9,1, , , ,1,1,51.20000076,167.5,1,2,2, ,772.5529175,1119.796509,3,1,1510,0,1,0,2,0,0,0,0,0,0,0,0,280.4347826
503816,5,38,5,2,10,24,1,1,5,2,3,6,3,2,2,9,1, , , ,1,1,53.29999924,157.6000061,1,2,1, ,430.82724,781.7265625,1,2,6000,0,1,0,2,0,0,0,0,0,0,0,0,282.1052632
510311,5,103,3,1,3,25,3,1,2,1,3,12,2,2,3,9,1, , , ,1,1,62,157,1,2,3, ,2449.121826,3445.161865,2,1,12000,0,1,0,2,1,0,0,0,0,0,0,0,289.5454545
517704,5,177,4,2,3,23,3,1,3,1,3,10,1,1,3,9,1, , , ,1,1,64.84999847,153.8999939,1,2,4, ,403.9061279,611.6856689,1,2,1000,0,1,1,2,0,0,0,0,0,0,0,0,291.0740741
506618,5,66,2,2,14,19,2,1,1,1,3,6,3,2,2,9,1, , , ,1,2,57.5,167.1000061,1,2,2, ,1040.043213,1170.213867,1,1,706,0,1,1,2,0,0,0,0,0,0,0,0,291.3043478
503010,5,30,4,2,3,8,1,1,1,1,2,3,2,1,3,9,2,1, , ,1,1,25.89999962,127,1,2,1, ,529.6773071,814.9454956,3,2,800,0,1,0,2,0,0,0,0,0,0,0,0,292.5
